Date,Open,High,Low,Close,Volume,Market Cap
17-Jan-17,0.006772,0.006848,0.006612,0.0068,"1,842,150","249,018,000"
16-Jan-17,0.006747,0.006836,0.006717,0.006788,"699,284","248,106,000"
15-Jan-17,0.006867,0.006925,0.006726,0.006726,"780,822","252,519,008"
14-Jan-17,0.00661,0.006872,0.006585,0.006863,"1,307,810","243,056,000"
13-Jan-17,0.006434,0.006664,0.006396,0.006596,"2,059,340","236,592,000"
12-Jan-17,0.006417,0.006851,0.006351,0.006423,"5,013,190","233,170,000"
11-Jan-17,0.006708,0.006721,0.006312,0.006411,"3,436,270","243,760,992"
10-Jan-17,0.006157,0.006815,0.006148,0.006698,"2,510,530","223,720,000"
9-Jan-17,0.006239,0.006294,0.006127,0.006167,"702,255","226,700,000"
8-Jan-17,0.006383,0.006383,0.006232,0.006233,"554,133","231,946,000"
7-Jan-17,0.006351,0.006404,0.006133,0.006366,"1,351,030","230,770,000"
6-Jan-17,0.006197,0.006394,0.006109,0.006315,"1,746,150","225,184,000"
5-Jan-17,0.006572,0.00658,0.006031,0.006201,"4,058,170","238,808,000"
4-Jan-17,0.006385,0.006656,0.006385,0.00657,"1,642,730","232,030,000"
3-Jan-17,0.00629,0.006392,0.006278,0.006386,"1,014,830","228,578,000"
2-Jan-17,0.006386,0.006437,0.006281,0.006311,"1,046,250","232,067,008"
1-Jan-17,0.006523,0.006702,0.006334,0.006368,"418,978","237,032,000"
31-Dec-16,0.006417,0.006538,0.006387,0.006449,"272,884","233,184,992"
30-Dec-16,0.006352,0.006455,0.006338,0.006426,"1,379,470","230,796,992"
29-Dec-16,0.00618,0.006354,0.006167,0.006341,"1,345,050","222,516,992"
28-Dec-16,0.006193,0.006336,0.006126,0.006173,"2,064,130","222,956,992"
27-Dec-16,0.006326,0.006326,0.006188,0.006199,"2,471,000","227,764,000"
26-Dec-16,0.006443,0.006481,0.006323,0.006326,"1,640,840","231,980,000"
25-Dec-16,0.00635,0.006453,0.006334,0.006444,"2,188,780","228,638,000"
24-Dec-16,0.006275,0.006371,0.006234,0.006349,"2,495,670","225,932,992"
23-Dec-16,0.006362,0.006436,0.006281,0.006286,"3,514,540","229,051,008"
22-Dec-16,0.006452,0.006466,0.006324,0.006363,"2,897,110","230,932,992"
21-Dec-16,0.006498,0.006498,0.006417,0.006445,"2,300,840","232,608,992"
20-Dec-16,0.00654,0.006543,0.006481,0.0065,"2,284,690","234,114,000"
19-Dec-16,0.006582,0.006582,0.006534,0.006545,"1,109,670","235,600,992"
18-Dec-16,0.006541,0.00658,0.006533,0.006574,"1,194,400","234,124,992"
17-Dec-16,0.006704,0.006711,0.006535,0.006541,"1,838,990","239,970,000"
16-Dec-16,0.006662,0.006791,0.006661,0.00671,"2,575,390","238,467,008"
15-Dec-16,0.006699,0.006699,0.006606,0.006662,"1,050,570","241,138,000"
14-Dec-16,0.006704,0.006753,0.00669,0.006705,"2,002,770","241,323,008"
13-Dec-16,0.00678,0.006781,0.006678,0.006708,"1,946,660","244,047,008"
12-Dec-16,0.006744,0.006809,0.006743,0.006778,"1,449,640","242,743,008"
11-Dec-16,0.006816,0.006998,0.006731,0.006744,"978,511","245,332,000"
10-Dec-16,0.007138,0.007145,0.006816,0.006816,"1,297,860","256,936,000"
9-Dec-16,0.007091,0.007162,0.007007,0.007135,"2,421,860","255,230,000"
8-Dec-16,0.006849,0.007156,0.006829,0.007097,"2,789,540","246,468,992"
7-Dec-16,0.006653,0.006851,0.006565,0.006851,"2,805,260","239,432,000"
6-Dec-16,0.006435,0.006655,0.006417,0.006655,"1,396,500","231,584,992"
5-Dec-16,0.006525,0.006761,0.006419,0.006434,"867,666","234,832,000"
4-Dec-16,0.006592,0.006595,0.006519,0.006527,"1,167,110","237,240,992"
3-Dec-16,0.006712,0.00689,0.006588,0.006588,"1,213,480","241,552,992"
2-Dec-16,0.006707,0.006906,0.006615,0.00666,"1,756,030","241,354,000"
1-Dec-16,0.006723,0.006737,0.006702,0.006702,"1,142,000","241,183,008"
30-Nov-16,0.006779,0.006784,0.00672,0.006723,"1,495,310","243,212,992"
29-Nov-16,0.007009,0.007042,0.00678,0.00678,"1,551,670","251,466,000"
28-Nov-16,0.007082,0.007114,0.006947,0.007008,"1,818,750","254,074,000"
27-Nov-16,0.007385,0.007499,0.00707,0.007074,"525,140","264,950,000"
26-Nov-16,0.006895,0.00739,0.006847,0.00739,"560,816","247,374,000"
25-Nov-16,0.006948,0.006979,0.006888,0.006902,"995,869","249,288,000"
24-Nov-16,0.007062,0.007069,0.006945,0.00695,"1,845,880","253,280,000"
23-Nov-16,0.007434,0.007435,0.007035,0.007061,"3,730,650","266,608,992"
22-Nov-16,0.007567,0.007567,0.007431,0.007434,"2,400,100","271,375,008"
21-Nov-16,0.007649,0.007651,0.007566,0.007566,"2,594,010","274,337,984"
20-Nov-16,0.007799,0.007806,0.007626,0.007651,"1,875,290","279,728,992"
19-Nov-16,0.007778,0.007809,0.007753,0.007799,"1,296,770","278,943,008"
18-Nov-16,0.007722,0.007778,0.007709,0.007778,"2,487,390","276,964,992"
17-Nov-16,0.007851,0.007867,0.007721,0.007727,"2,401,030","280,776,000"
16-Nov-16,0.007888,0.007944,0.007842,0.007842,"2,905,840","282,110,016"
15-Nov-16,0.008099,0.008115,0.007876,0.007881,"3,078,090","289,676,992"
14-Nov-16,0.008255,0.008308,0.008059,0.008098,"1,283,330","295,227,008"
13-Nov-16,0.008039,0.008258,0.007968,0.008257,"2,201,990","287,512,000"
12-Nov-16,0.008061,0.008105,0.008019,0.008044,"1,708,000","288,307,008"
11-Nov-16,0.008131,0.008146,0.008058,0.008065,"2,039,200","290,820,000"
10-Nov-16,0.008081,0.008138,0.008043,0.008136,"2,600,650","288,073,984"
9-Nov-16,0.008205,0.008222,0.008074,0.008079,"3,575,540","292,520,000"
8-Nov-16,0.008111,0.008246,0.008108,0.008206,"2,477,080","289,161,984"
7-Nov-16,0.008197,0.008197,0.008088,0.008108,"2,308,500","292,208,000"
6-Nov-16,0.00823,0.008277,0.008187,0.008193,"784,787","293,393,984"
5-Nov-16,0.008157,0.008261,0.008155,0.00823,"967,011","290,784,992"
4-Nov-16,0.008015,0.008161,0.008008,0.008157,"2,707,110","285,742,016"
3-Nov-16,0.008221,0.008243,0.007975,0.008021,"3,114,110","292,112,000"
2-Nov-16,0.008104,0.008222,0.008088,0.008222,"1,739,300","287,948,992"
1-Nov-16,0.008197,0.008259,0.008083,0.008102,"1,875,440","291,236,992"
31-Oct-16,0.008014,0.008261,0.008014,0.008196,"2,515,480","284,729,984"
30-Oct-16,0.007738,0.008018,0.007716,0.008014,"2,071,780","274,932,000"
29-Oct-16,0.008157,0.008162,0.007674,0.007732,"3,471,390","289,835,008"
28-Oct-16,0.008483,0.008492,0.008081,0.008143,"3,881,320","301,396,992"
27-Oct-16,0.008833,0.008849,0.008468,0.008481,"4,302,920","313,452,000"
26-Oct-16,0.008884,0.008944,0.008815,0.008835,"2,969,280","315,265,984"
25-Oct-16,0.009065,0.009135,0.008882,0.008891,"2,780,690","321,684,992"
24-Oct-16,0.009432,0.009485,0.009054,0.009065,"1,717,690","334,724,992"
23-Oct-16,0.008977,0.009454,0.008915,0.009454,"974,189","318,561,984"
22-Oct-16,0.009027,0.009081,0.008864,0.008972,"1,649,580","320,363,008"
21-Oct-16,0.00909,0.009128,0.008856,0.009029,"4,055,710","322,601,984"
20-Oct-16,0.008636,0.009124,0.00862,0.009092,"5,895,540","306,376,992"
19-Oct-16,0.008348,0.008637,0.008318,0.008627,"3,360,180","296,136,992"
18-Oct-16,0.008032,0.00835,0.008026,0.00835,"3,782,990","284,943,008"
17-Oct-16,0.008079,0.008144,0.008011,0.00803,"2,485,290","286,614,016"
16-Oct-16,0.008137,0.00823,0.008055,0.008078,"608,355","288,675,008"
15-Oct-16,0.008769,0.008885,0.00813,0.008146,"781,979","311,086,016"
14-Oct-16,0.00798,0.00896,0.00797,0.008767,"1,915,430","283,104,992"
13-Oct-16,0.007951,0.007984,0.007867,0.007982,"1,009,720","282,060,992"
12-Oct-16,0.008208,0.008507,0.007934,0.007949,"2,943,130","291,174,016"
11-Oct-16,0.007993,0.008324,0.007905,0.008234,"4,003,630","283,575,008"
10-Oct-16,0.007542,0.008105,0.007542,0.007978,"6,150,610","267,572,000"
9-Oct-16,0.00731,0.007563,0.007299,0.007543,"3,390,900","259,324,000"
8-Oct-16,0.007371,0.007377,0.00726,0.00731,"2,019,560","261,504,000"
7-Oct-16,0.007377,0.007459,0.00735,0.007377,"3,042,600","261,722,000"
6-Oct-16,0.007429,0.00746,0.007321,0.007382,"2,826,190","263,560,000"
5-Oct-16,0.007873,0.007895,0.007407,0.007435,"4,840,340","279,308,000"
4-Oct-16,0.008115,0.008132,0.007853,0.007853,"2,642,950","287,883,008"
3-Oct-16,0.008165,0.008241,0.008065,0.008089,"2,776,300","289,639,008"
2-Oct-16,0.008197,0.008316,0.008084,0.008165,"2,072,840","290,783,008"
1-Oct-16,0.008839,0.008848,0.008186,0.008205,"5,895,530","313,569,984"
30-Sep-16,0.00891,0.00924,0.008789,0.00883,"7,561,150","316,084,992"
29-Sep-16,0.009065,0.00909,0.008707,0.008914,"5,974,090","321,424,000"
28-Sep-16,0.00822,0.009082,0.00822,0.009048,"7,558,520","291,479,008"
27-Sep-16,0.007959,0.008306,0.007919,0.008229,"6,131,430","282,217,984"
26-Sep-16,0.007872,0.008593,0.007847,0.007963,"9,102,940","279,128,992"
25-Sep-16,0.007356,0.007986,0.007316,0.007855,"4,699,860","260,832,000"
24-Sep-16,0.007234,0.007424,0.00717,0.007362,"2,170,050","256,511,008"
